"filename", "language", "JSON", "JavaScript", "PostCSS", "TypeScript", "Svelte", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "TOML", "Rust", "comment", "blank", "total"
"/home/qlt/zeno-wallet/src/svg/copied.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/copy.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/currency.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/darkmode.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/delete.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/discord.svelte", "Svelte", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/qlt/zeno-wallet/src/svg/discover-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/qlt/zeno-wallet/src/svg/discover.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/dollar.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/down.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/download.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/edit-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/qlt/zeno-wallet/src/svg/edit.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/explorer-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/explorer.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
